,DEPARTAMENTO,PROVINCIA,DISTRITO,CENTRO POBLADO,LATITUD,LONGITUD,VIVIENDAS,POBLACIÓN,RANGO_POB
3785,PIURA,MORROPON,LA MATANZA,LA MATANZA,-5.21367,-80.090446,1780,6787,10000
3786,PIURA,SULLANA,MARCAVELICA,MALLARITOS,-4.867403,-80.717898,1626,6100,10000
3787,PIURA,SECHURA,VICE,VICE,-5.422192,-80.776253,1422,5972,10000
3788,PIURA,SULLANA,SALITRAL,SALITRAL,-4.856926,-80.680831,1527,5784,10000
3789,PIURA,PIURA,LA UNION,TABLAZO NORTE (TABLAZO),-5.380796,-80.762523,1261,4979,10000
3790,PIURA,PIURA,CASTILLA,RIO SECO,-5.138614,-80.614782,207,4865,10000
3791,PIURA,MORROPON,CHULUCANAS,PACCHA,-5.012291,-80.224202,1260,4723,10000
3792,PIURA,SULLANA,SULLANA,HUANGALA,-4.839865,-80.60092,1124,4671,10000
3793,PIURA,PIURA,CATACAOS,SIMBILA,-5.244412,-80.649686,1051,4658,10000
3794,PIURA,PIURA,TAMBO GRANDE,CRUCETA,-4.838322,-80.264893,1286,4597,10000
3795,PIURA,SECHURA,VICE,LETIRA,-5.439708,-80.806933,995,4584,10000
3796,PIURA,SULLANA,MIGUEL CHECA,SOJO,-4.90028,-80.81469,1088,4403,10000
3797,PIURA,SECHURA,VICE,BECARA,-5.452964,-80.808783,931,4067,10000
3798,PIURA,PIURA,LA UNION,DOS ALTOS,-5.376077,-80.732408,997,4029,10000
3799,PIURA,SECHURA,BERNAL,BERNAL,-5.458949,-80.741968,1073,4007,10000
3800,PIURA,PIURA,LA ARENA,LAS MALVINAS,-5.362634,-80.716335,912,3921,10000
3801,PIURA,PIURA,LA ARENA,CASAGRANDE,-5.317682,-80.753394,900,3857,10000
3802,PIURA,SECHURA,SECHURA,CIUDAD DEL PESCADOR,-5.765692,-80.854452,881,3766,10000
3803,PIURA,TALARA,PARIÑAS,ENACE I II III,-4.595088,-81.179973,1075,3575,10000
3804,PIURA,PIURA,CATACAOS,PEDREGAL GRANDE,-5.307327,-80.685316,928,3488,10000
3805,PIURA,SULLANA,MARCAVELICA,MARCAVELICA,-4.881711,-80.703558,894,3458,10000
